cui,type,name
C1752930,celf,mitogenic activity
C1753061,celf,replication fork protection
C1753129,celf,neuron projection morphogenesis
C1816452,celf,mitochondrial depolarization
C1816453,celf,membrane depolarization
C1816571,celf,auto-aggregation
C1817296,celf,endoplasmic reticulum morphology
C1817344,celf,osteoblast development
C1817428,celf,lymphocyte homeostasis
C1817430,celf,myeloid cell homeostasis
C1817438,celf,plasmacytoid dendritic cell activation
C1817511,celf,ultraviolet resistance
C1817513,celf,growth regulator
C1817588,celf,membrane invagination
C1817604,celf,astrocyte development
C1817605,celf,oligodendrocyte development
C1817606,celf,microglia differentiation
C1817607,celf,microglia development
C1817611,celf,Schwann cell proliferation
C1817695,celf,marginal zone B cell differentiation
C1817697,celf,plasma cell differentiation
C1817748,celf,B cell cytokine production
C1817788,celf,arginine transport
C1817857,celf,dendritic cell chemotaxis
C1817908,celf,Cellular Immune Response
C1817968,celf,B cell deletion
C1817973,celf,Leukocyte Differentiation
C1818348,celf,glial cell development
C1818621,celf,membrane docking
C1818645,celf,ribonucleoprotein complex biogenesis
C1819041,celf,protein kinase activation
C1819142,celf,adenosine transport
C1819219,celf,prostaglandin secretion
C1819279,celf,intracellular cholesterol transport
C1819371,celf,endocytic recycling
C1819788,celf,antimicrobial peptide secretion
C1819802,celf,peptide secretion
C1819952,celf,keratinocyte proliferation
C1820119,celf,Mitochondrial Degradation
C1820246,celf,erythrocyte development
C2244223,celf,cellular homeostasis
C2244311,celf,cellular component disassembly
C2244314,celf,cellular component assembly
C2246187,celf,response to insulin
C2246304,celf,PBMC proliferation
C2246362,celf,keratinocyte activation
C2246476,celf,immature T cell proliferation in thymus
C2246761,celf,cholesterol efflux
C2247140,celf,osteoblast proliferation
C2247163,celf,phospholipid efflux
C2247693,celf,homotypic cell-cell adhesion
C2247788,celf,flippase
C2247789,celf,scramblase
C2247902,celf,endospore formation
C2247960,celf,glial cell apoptotic process
C2248593,celf,reverse cholesterol transport
C2259405,celf,intracellular acidification
C2259852,celf,Mitochondrial proliferation
C2262731,celf,metal ion homeostasis
C2262772,celf,cardiomyocyte proliferation
C2262820,celf,membrane hyperpolarization
C2263133,celf,cellular ion homeostasis
C2263180,celf,mitotic spindle assembly checkpoint
C2265541,celf,xyloglucan metabolic process
C2265597,celf,mesenchymal cell proliferation
C2265629,celf,intercellular transport
C2265845,celf,satellite cell self-renewal
C2265852,celf,skeletal muscle satellite cell proliferation
C2350484,celf,Cell Physiological Processes
C2610216,celf,store-operated calcium entry
C2610394,celf,cilium organization
C2610414,celf,transdifferentiation
C2610454,celf,cell chemotaxis
C2610466,celf,interferon-gamma-mediated signaling pathway
C2610474,celf,type I interferon signaling pathway
C2610698,celf,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress
C2610739,celf,glucagon secretion
C2610891,celf,T cell apoptotic process
C2610925,celf,thymocyte apoptotic process
C2610947,celf,mucus secretion
C2610958,celf,necroptotic process
C2610960,celf,Pyroptosis
C2610961,celf,Mitotic Catastrophe
C2611014,celf,G1 to G0 transition
C2611050,celf,fat cell proliferation
C2611086,celf,hepatocyte differentiation
C2611225,celf,thyroid-stimulating hormone secretion
C2611253,celf,leukocyte aggregation
C2611255,celf,neutrophil aggregation
C2611279,celf,cholesterol import
C2611772,celf,autophagosome assembly
C2611812,celf,signaling cascade
C2611918,celf,developmental programmed cell death
C2611926,celf,epithelial cell migration
C2611952,celf,muscle cell apoptotic process
C2611954,celf,cardiac muscle cell apoptotic process
C2612117,celf,T cell chemotaxis
C2612422,celf,bleb assembly
C2612454,celf,cell junction biogenesis
C2612476,celf,high-density lipoprotein particle remodeling
C2612542,celf,glycoprotein transport
C2612631,celf,ribophagy
C2612729,celf,cellular protein localization
C2612762,celf,cellular macromolecule biosynthetic process
C2612882,celf,nucleosome organization
C2613145,celf,response to endoplasmic reticulum stress
C2613267,celf,sporulation
C2752302,celf,thioester biosynthetic process
C2752374,celf,cell wall anabolism
C2752630,celf,terminal differentiation
C2752631,celf,functional differentiation
C2752702,celf,acrosomal vesicle exocytosis
C2752703,celf,lung cell differentiation
C2753244,celf,membrane organization
C2753269,celf,cardiac muscle cell hypertrophy
C2753270,celf,cardiomyocyte growth
C2753306,celf,rDNA condensation
C2753390,celf,transepithelial transport
C2753416,celf,mast cell proliferation
C2753732,celf,corneocyte desquamation
C2753863,celf,conidiophore development
C2753903,celf,heterochromatin maintenance
C2753904,celf,bicellular tight junction assembly
C2753910,celf,caveola assembly
C2754073,celf,interleukin-2 secretion
C2754100,celf,neuron death
C2754304,celf,DNA conformation change
C2754376,celf,spindle assembly checkpoint
C2754627,celf,hematopoietic stem cell proliferation
C2755105,celf,stem cell proliferation
C2755126,celf,glomerular mesangial cell proliferation
C2755524,celf,ER exit
C2755558,celf,membrane fission
C2755571,celf,Golgi ribbon formation
C2755576,celf,Golgi disassembly
C2755608,celf,chemokine secretion
C2755756,celf,cellular transcription
C2755890,celf,microtubule-based transport
C2755994,celf,intracellular signal transduction pathway
C2756001,celf,neuronal signal transduction
C2936218,celf,Cell-in-Cell Formation
C2936221,celf,Entosis
C2936268,celf,Cytophagocytosis
C2936269,celf,Transcytotic Pathways
C2945742,celf,cholesterol absorption
C2984268,celf,Axon Guidance
C2986468,celf,Cross-Talk
C3154929,celf,muscle fiber maintenance
C3154930,celf,muscle homeostasis
C3155040,celf,interferon secretion
C3155101,celf,plasma cell development
C3155114,celf,mature cell development
C3156099,celf,macrophage apoptotic process
C3156103,celf,thrombocyte activation
C3156152,celf,vitamin A transport
C3156591,celf,fibroblast activation
C3156633,celf,hepatocyte proliferation
C3156642,celf,clathrin-dependent endocytosis
C3156643,celf,caveolin-mediated endocytosis
C3156663,celf,interleukin-4 secretion
C3156665,celf,interleukin-6 secretion
C3156667,celf,interleukin-8 secretion
C3156669,celf,interleukin-10 secretion
C3156671,celf,interleukin-12 secretion
C3156679,celf,interleukin-17 secretion
C3156680,celf,interleukin-18 secretion
C3156685,celf,interleukin-21 secretion
C3156688,celf,interleukin-23 secretion
C3156694,celf,interleukin-27 secretion
C3156718,celf,type I interferon secretion
C3156720,celf,interferon-gamma secretion
C3156749,celf,neutrophil extravasation
C3156756,celf,lymphocyte migration
C3156757,celf,eosinophil migration
C3156758,celf,T cell migration
C3156769,celf,T cell extravasation
C3157010,celf,phagosome maturation
C3157011,celf,phagosome acidification
C3157013,celf,phagosome-lysosome fusion
C3157027,celf,stress-induced premature senescence
C3157058,celf,lymphocyte migration into lymph node
C3157063,celf,dendritic extension
C3157065,celf,dendritic cell differentiation
C3157086,celf,dendritic cell apoptotic process
C3157088,celf,type B pancreatic cell apoptotic process
C3158359,celf,lymphocyte development
C3158362,celf,B cell development
C3158384,celf,neurite outgrowth
C3158583,celf,hippo signaling
C3158717,celf,interferon-beta secretion
C3158761,celf,extracellular calcium influx
C3158802,celf,stress granule disassembly
C3158884,celf,monocyte extravasation
C3158889,celf,hematopoietic stem cell migration
C3158921,celf,hepatic stellate cell activation
C3158980,celf,positive regulation of mitochondrial membrane permeability
C3158982,celf,mitochondrial membrane permeabilization
C3158983,celf,mitochondrial permeability transition
C3159058,celf,megakaryocyte development
C3159084,celf,endocrine signaling
C3159139,celf,natural killer cell development
C3160991,celf,nickel cation homeostasis
C3178824,celf,G2 Cell Cycle Arrest
C3178828,celf,M Phase Cell Cycle Checkpoints
C3178829,celf,M Phase Cell Cycle Arrest
C3178834,celf,G1 Cell Cycle Arrest
C3178864,celf,Intra-S Checkpoints
C3268855,celf,cell suicide
C3269115,celf,mesenchymal stem cell proliferation
C3269125,celf,ruffle assembly
C3269135,celf,apoptotic signaling pathway
C3269137,celf,death receptor-mediated apoptosis
C3269197,celf,progenitor cell homing
C3269210,celf,oligodendrocyte apoptotic process
C3269241,celf,hepatocyte apoptotic process
C3270432,celf,endosomal signal transduction
C3271453,celf,aggrephagy
C3271521,celf,osteoclast development
C3271581,celf,cleavage furrow ingression
C3271584,celf,germ cell proliferation
C3271724,celf,basal signaling
C3271725,celf,negative signal transduction
C3271950,celf,micropinocytosis
C3271951,celf,macropinocytosis
C3274768,celf,Inhibitory Nerve Control
C3494415,celf,Mitochondrial Dynamics
C3494455,celf,Mitochondrial Turnover
C3494456,celf,Mitochondrial Biogenesis
C3544373,celf,vesicle scission
C3544385,celf,pro-survival
C3546309,celf,activation-induced cell death
C3546313,celf,programmed necrotic cell death
C3546359,celf,pro-apoptosis
C3546446,celf,regulated cell death
C3546483,celf,autolysosome formation
C3548489,celf,autophagosome maturation
C3548493,celf,mitochondrial outer membrane permeabilization
C3548589,celf,mesenchymal cell migration
C3548799,celf,memory T cell proliferation
C3548830,celf,trophoblast cell migration
C3549038,celf,dendritic cell proliferation
C3549162,celf,chemokine (C-X-C motif) ligand 12 signaling pathway
C3549196,celf,dendritic cell migration
C3549227,celf,B cell receptor internalization
C3549262,celf,multivesicular body assembly
C3549289,celf,granulocyte activation
C3549360,celf,endosomal transport
C3549392,celf,synoviocyte proliferation
C3814045,celf,post-anaphase microtubule array
C3820502,celf,caspase-independent cell death
C3820514,celf,bacteriophage maturation
C3820615,celf,myofibroblast differentiation
C3820725,celf,viral RNA genome replication
C3820730,celf,viral mRNA cap methylation
C3820816,celf,quiescence
C3820832,celf,virion budding
C3820856,celf,monocyte proliferation
C3820857,celf,macrophage proliferation
C3820858,celf,microglial cell proliferation
C3820939,celf,intestinal epithelial cell migration
C3821014,celf,viral egress
C3821071,celf,dendrite extension
C3821327,celf,cell-cell adhesion
C3824048,celf,neurofibrillary tangle assembly
C3824274,celf,neurite extension
C3824606,celf,vacuole fusion
C3825250,celf,Paracrine mechanisms
C3825288,celf,Cellular signal transduction
C3850096,celf,Cellular Reprogramming
C3890362,celf,chaperone-mediated autophagy
C3893351,celf,myelinogenesis
C3893391,celf,microtubule formation
C3893683,celf,symmetric cell division
C3894578,celf,endoplasmic reticulum to cytosol transport
C3895728,celf,arachidonate transport
C3895894,celf,epithelial cell apoptotic process
C3896416,celf,mitochondrial inner membrane fusion
C4042875,celf,Cell Plasticity
C4042950,celf,Cell Self Renewal
C4086370,celf,Growth Behavior
C4231731,celf,matrix metalloproteinase secretion
C4231795,celf,lysosomal proteolysis
C4231857,celf,polyamine uptake
C4231998,celf,tight junction disassembly
C4233400,celf,ATP efflux
C4234995,celf,ER degradation
C4235006,celf,autosis
C4235027,celf,ER-associated degradation pathway
C4235040,celf,membrane blebbing
C4235041,celf,blebbing
C4235236,celf,exit from meiosis
C4235256,celf,hepatic stellate cell proliferation
C4235287,celf,vascular smooth muscle cell proliferation
C4235361,celf,tumor necrosis factor secretion
C4235362,celf,matrix metallopeptidase secretion
C4235382,celf,cellular detoxification
C4235415,celf,lysosomal protein catabolic process
C4235437,celf,polyamine import
C4235581,celf,brush border assembly
C4235944,celf,response to glycoprotein
C4236548,celf,action potential initiation
C4236609,celf,synaptic signaling
C4236733,celf,xenophagy
C4236737,celf,ferroptosis
C4236836,celf,lipophagy
C4236851,celf,reticulophagy
C4236883,celf,Golgi membrane fusion
C4245966,celf,Cell restriction
C4317072,celf,virion maturation
C4318743,celf,membrane tubulation
C4326901,celf,multiciliogenesis
C4326906,celf,membrane curvature
C4326925,celf,calcineurin signaling
C4327687,celf,macrophage migration
C4328811,celf,viral extrusion
C4328832,celf,vesicle tethering
C4328904,celf,dendritic transport
C4328939,celf,latency-replication decision
C4328963,celf,membrane bending
C4328977,celf,extracellular exosome biogenesis
C4329107,celf,secretory granule maturation
C4329131,celf,cilium assembly
